[0.932082],[-1.40025913],[0.69249285],[-1.47937051],[-0.6991353],[-0.12933609],[-0.48093119]
[-0.22351188],[-0.43799753],[0.94493869],[0.46288447],[-1.06922674],[1.56163065],[0.39812885]
[-0.79671482],[-0.72595435],[0.18592554],[-0.54988666],[-4.66221997e-05],[-0.56948625],[0.37369693]
[1.14176756],[-1.44497847],[-0.08586156],[-0.57689934],[-0.08780643],[0.62998577],[-0.60872052]
[0.38065131],[-0.81185142],[-0.14321468],[0.72238894],[-0.30121827],[-0.1496799],[-0.3685698]
[0.10207229],[-0.99317685],[-0.28284107],[0.38226423],[0.30510617],[0.80153955],[0.82403135]
[-1.12588644],[-0.77020078],[-0.57500478],[-1.53994933],[0.04699392],[-0.87712855],[-0.46960085]
[0.74929329],[-0.55833527],[0.07774245],[0.46007137],[0.22165196],[0.82829655],[-0.53677313]
[-0.32169116],[-0.68080247],[-0.07574691],[0.02820806],[-0.32873705],[-0.81792169],[-0.87412828]
[0.2101426],[-0.83655267],[-0.30918822],[-0.02024785],[-0.27596178],[0.27432666],[0.38258509]
[0.09848796],[-0.17550779],[0.09956809],[-0.0778103],[-0.42092845],[0.26325705],[-0.82010036]
[-0.63218691],[-0.40140741],[1.05313641],[0.04710877],[-0.63970818],[0.54588269],[-0.88512378]
[-0.5033417],[-0.89275609],[-0.11721056],[-0.66769699],[-0.27463832],[-1.04579248],[-1.00205848]
[-0.37196834],[-1.33677432],[-0.25875576],[-0.47988162],[0.01854481],[-0.0018977],[-0.64208703]
[0.87475998],[-0.96256476],[-0.06188681],[1.00861392],[0.11444971],[-1.32660899],[-0.06071231]
[0.81333487],[-0.62486097],[-0.76739604],[-0.21465342],[-0.65840003],[0.65687425],[-0.14919268]
[1.10074954],[-0.46513615],[-1.52291124],[-0.67600575],[1.27903848],[0.01421855],[-0.87023938]
[1.94688982],[-0.94765329],[0.5605074],[1.28120507],[-0.61221195],[-0.23383393],[-1.04648929]
[1.23497109],[-0.41002501],[0.16005069],[1.55063576],[-0.88023407],[-0.17831073],[-0.96338459]
[-0.60702596],[-0.21757531],[-0.09670744],[-0.88930148],[-0.61973767],[1.08287481],[2.27731708]
[0.38029423],[-0.22180256],[-0.2682111],[-0.18395998],[-0.4446672],[-0.37977855],[-0.96034586]
[-0.00892411],[-0.39943923],[-0.33867434],[-0.08155017],[0.19053881],[1.75951002],[-0.43544694]
[1.09554862],[-0.37641045],[0.379163],[-0.26917619],[0.08374087],[-0.5369975],[0.33969381]
[-0.78706592],[0.53099168],[-0.93033693],[-0.74116373],[0.49429751],[1.40136057],[-0.00292177]
[0.16180714],[0.07699538],[-0.40991597],[0.91071141],[0.44457223],[-0.87981168],[-0.30776969]
[0.15407736],[-0.35630559],[-0.48470478],[0.98983037],[0.64047481],[0.73969706],[0.63531682]
[0.582984],[0.8285374],[-0.74512905],[0.6414365],[0.22448595],[-0.96312756],[-0.26059068]
[0.86626452],[0.65362806],[-0.23219062],[0.61126254],[0.30438384],[1.47562924],[-0.72254284]
[1.04206043],[0.53285226],[-2.35274777],[0.32575105],[0.12994378],[-0.45559106],[0.75610474]
[0.05989132],[0.06877179],[-1.6073901],[-0.26446326],[0.44952548],[1.37168083],[-0.63661247]
[0.26742163],[1.15001726],[0.59775221],[1.82485374],[0.29028125],[-0.5448448],[0.85640956]
[-0.87146803],[0.19288779],[-2.1630989],[-1.87276169],[0.43332191],[0.90797931],[-0.53750653]
[0.01552735],[0.91255903],[-0.79975448],[0.94830546],[0.28530085],[-0.80003646],[0.52865899]
[0.30385792],[1.030837],[-0.41381016],[0.61234833],[0.92812791],[0.89233952],[0.27208166]
[-0.28326787],[0.20717968],[-0.43928044],[0.20880079],[0.98580003],[-1.6030122],[0.13022623]
[0.38885874],[0.54581022],[-0.63518168],[-1.5433271],[0.38885554],[1.25756885],[0.74634331]
[-1.00530967],[0.63811404],[-0.44362571],[-0.81591738],[-1.27292248],[-2.02250847],[0.04771326]
[0.99332602],[3.13515492],[1.28767297],[6.02716251],[-0.67728083],[-1.51156239],[3.08131654]
[0.460016],[-1.19454204],[-0.27015613],[-1.58510752],[0.76961408],[-3.90576209],[3.49223445]
[1.57717265],[0.55580738],[-0.71039749],[-0.16393822],[-0.31801392],[0.20446656],[-0.95636766]
[-0.33726622],[0.87369839],[-1.57123337],[-0.85547315],[-0.56882285],[-1.07565162],[-0.44841987]
[-1.08298663],[0.95451673],[1.0002903],[0.65976546],[0.03682337],[0.69910726],[-0.50915479]
[-0.86095715],[1.32409062],[-0.25977386],[0.0831298],[-0.37724714],[-0.18947831],[-0.07338725]
[-0.98077647],[1.23420078],[-0.37983164],[0.37455061],[-0.04606913],[1.06693722],[-0.36086809]
[-0.22722707],[1.02892243],[-0.38085447],[0.29495864],[0.06470687],[-1.2027896],[0.68492013]
[-0.09166977],[1.10109353],[-0.77156999],[0.12960298],[-0.69806714],[0.29310302],[-0.39770399]
[-0.06990838],[1.14569768],[0.04261237],[0.16516874],[-0.55645441],[-1.4131963],[-0.22620185]
[-0.18446111],[0.54166705],[0.79542423],[0.47837477],[0.08270303],[0.39930965],[0.08714483]
[-0.82995839],[0.1720621],[0.02363761],[-0.2879924],[0.00637518],[-0.62212508],[0.29186965]
[-0.46354453],[0.78984245],[0.4600018],[-0.67362666],[-0.77688017],[0.71158186],[0.08681438]
[0.15981497],[0.64703369],[0.25453953],[0.56193855],[-0.04866134],[-0.74399991],[-0.10961038]
[-1.07143369],[0.96630171],[-1.43834095],[-0.00900585],[-0.59191417],[0.80216295],[-1.15547986]
[0.26130945],[0.80683314],[0.33942866],[-0.05328508],[-0.36217299],[-1.0113183],[1.56666107]
[0.2652988],[0.46317329],[0.50595321],[0.0809792],[-0.23104554],[0.91212585],[0.32929876]
[-0.88326249],[-0.02267908],[0.47753511],[-0.5672036],[-0.6118712],[-1.18152023],[0.54593954]
[-0.36071969],[0.6742421],[0.51239745],[-0.23949951],[-0.23159049],[1.23484031],[-0.05210085]
[-0.94265277],[0.8610638],[0.08903703],[-0.73863851],[-0.53943905],[-1.5237542],[-0.05875575]
[-1.01955449],[0.57269706],[1.11430572],[1.65404805],[0.20276283],[1.61199535],[0.72801147]
[-1.05118554],[0.48455521],[-0.24451321],[-1.33355489],[-0.5578554],[-1.28317593],[0.20246817]
[-0.13476178],[1.11850355],[0.70723712],[-0.31951685],[-0.77966169],[-0.11733253],[-1.09852344]
[0.67835692],[-0.57256087],[-0.20151561],[-0.79986389],[-0.46252672],[-1.26213808],[0.58017315]
[0.45920556],[-0.20946012],[0.13301896],[-0.28331255],[-0.5948308],[0.29432229],[-0.27250797]
[-1.10715504],[0.51649439],[0.88849685],[1.04978137],[0.32328134],[-0.6316983],[-0.06774599]
[-0.94287036],[0.00947208],[-0.874777],[-0.02593717],[0.04094441],[0.52107254],[0.59454052]
[0.05889086],[-0.35366629],[0.78331859],[0.08587954],[-0.37689181],[-0.97837247],[0.47211561]
[-0.56360219],[0.81709025],[0.18465903],[-0.07142379],[0.14765012],[1.30174804],[-0.79864993]
[0.19730477],[0.60048068],[-0.31508968],[-0.59282142],[-0.15329356],[-1.92753909],[1.56730891]
[-1.14001112],[-1.23636529],[0.05462138],[-1.74997802],[-0.63813534],[0.2258946],[-0.76378818]
[0.28534503],[-0.20444009],[1.50731858],[1.38361523],[-0.48813001],[-0.54631301],[0.47543543]
[0.02837394],[-0.34951883],[-1.12058515],[-2.05863096],[-0.21144255],[0.80532346],[-0.47315718]
[-0.40832639],[-0.84210214],[0.30219938],[0.39606513],[0.5489939],[-1.40005185],[-0.89850228]
[-0.65901078],[-0.6052416],[0.71151037],[-0.1147869],[0.48755499],[0.43165263],[0.1862322]
[-0.71215981],[-0.68471863],[0.13865325],[-0.47653809],[0.01149214],[-1.61896467],[-0.16316875]
[-1.03303966],[-1.3375463],[0.8769683],[-0.24770374],[0.18257881],[0.64534606],[0.2303173]
[0.75556542],[-0.88693091],[-0.10864208],[-0.44150016],[0.19770019],[-1.40149402],[0.72767995]
[-0.59061944],[-0.28707767],[0.82581875],[-0.89709767],[-0.27953976],[0.22146283],[-1.04442115]
[-0.61878389],[-0.41302959],[0.00120308],[0.18202852],[-1.13946721],[0.7640692],[-0.65143578]
[-0.6415176],[-0.23512303],[1.60952541],[2.86600735],[0.00269646],[-0.05838376],[-1.10540527]
[2.5177017],[-0.68224874],[-0.13736523],[0.96806538],[2.39396919],[-3.06650298],[4.02926332]
[1.17189825],[-1.11751119],[-1.90925848],[-2.04604462],[2.19900203],[0.62175759],[1.35415428]
[0.61071152],[-1.47459762],[-0.94592681],[-1.63923325],[0.61054318],[-0.55299549],[0.62344336]
[-0.14036584],[0.03365735],[1.16855065],[1.164674],[-0.27122606],[-0.15540902],[-0.24771298]
[-0.85004811],[-0.73392389],[0.89850086],[-0.59373692],[-0.29580424],[-0.56533252],[0.23537108]
[0.56552003],[-0.93623506],[0.43874274],[0.26499139],[-0.35546064],[1.09993666],[0.19399321]
[0.87858181],[-0.66978952],[-0.70217381],[-0.14471562],[-0.49917443],[-0.68069993],[-0.71947195]
[0.16577061],[-1.41958933],[0.40558311],[-1.73025202],[-0.61952098],[0.56016199],[0.07548966]
[0.38726793],[-1.43949747],[0.24707517],[1.04396556],[-0.26594402],[-0.96227145],[0.22850856]
[-0.80209608],[-0.56155687],[-0.19950691],[0.67447968],[0.03930958],[1.13823698],[0.23917993]
[-0.0212468],[-0.01290505],[0.18113471],[0.19351765],[0.37367432],[-1.42916514],[0.3625005]
[0.52220257],[-0.63182644],[-0.77094894],[-0.23137006],[0.47570695],[0.89249686],[-0.53236757]
[1.06002004],[-1.26812255],[0.223334],[-0.15507994],[0.36054256],[-1.3433579],[0.29783577]
[-0.2340495],[-1.56900908],[-0.69977076],[-0.31039114],[-0.17558324],[1.4401063],[1.56242273]
[0.73987964],[7.7802745e-05],[0.64306957],[1.39344692],[-1.23253742],[-0.56201909],[-0.53998186]
[-0.53396993],[0.18928479],[1.87722959],[1.06315847],[-0.07733979],[0.21235282],[-0.19711083]
[0.23479976],[0.21019416],[-0.50188615],[0.0058722],[-0.63897156],[-0.4276501],[-1.15424946]
[0.19481467],[-1.08219155],[-0.70220795],[-0.12649808],[0.00379221],[0.36545111],[-1.06818784]
[0.57562404],[-0.86235085],[-0.29945868],[0.11373097],[-0.21008399],[-0.8488737],[-1.03395193]
[0.13775798],[-0.43555838],[-0.09846317],[-0.87045733],[-0.09758454],[0.34533271],[-0.31238502]
[1.08688252],[-0.20112631],[0.23862011],[1.04735188],[0.05105904],[-0.99364853],[0.19379614]
[1.15818307],[-1.6001436],[-0.13524723],[-0.84744707],[0.39695566],[1.160317],[1.66099581]
[-0.24422896],[-0.27763189],[-0.09706729],[1.49412149],[0.17858768],[0.03919056],[-1.17183565]
[-1.06832287],[0.41857435],[0.26755751],[0.21198731],[-0.81385095],[1.17010241],[0.25023618]
[-0.23335776],[0.02159857],[-0.09680078],[-0.20434962],[0.05147467],[-0.85499025],[0.0467258]
[1.21360312],[0.04117856],[-0.70037605],[0.01306481],[-0.53263772],[1.19133439],[-0.14216482]
[1.48751418],[0.27444824],[-0.05367033],[0.09003356],[0.15313462],[-1.12625895],[-0.57566928]
[-0.85246585],[0.29374661],[0.4322592],[0.17410675],[0.4470857],[0.88355509],[-0.21304904]
[0.35298439],[-0.90700873],[-0.18794925],[0.43680201],[0.46995444],[-1.39695917],[-1.07518815]
[-0.88181644],[0.00733509],[-0.50230935],[0.04217229],[0.60070361],[1.37367506],[0.22498663]
[0.40787977],[1.0019002],[-0.0952125],[1.29669741],[-0.1215329],[-0.11230963],[-1.14731788]
[-0.21645164],[0.60539881],[-0.15047956],[0.22420906],[0.40626919],[1.30336941],[0.22484722]
[-1.03666678],[1.06246878],[-0.20099018],[0.67714149],[0.04882268],[-0.37919064],[-0.23496153]
[-0.03523028],[0.48203665],[-1.41589332],[-0.38293697],[0.19143514],[0.91982454],[0.67721247]
[1.58386326],[0.56264686],[-0.67070653],[-0.0852333],[-0.19633348],[0.27590823],[-0.3727014]
[0.979864],[1.10364899],[-1.27184687],[-1.03831588],[-0.26713122],[1.21095328],[-0.08451806]
[1.18423891],[1.82082477],[-1.04862825],[2.29406584],[0.88597576],[-1.44172103],[-0.6615215]
[0.11459624],[0.32150326],[-1.2073362],[-1.03630615],[0.5696943],[0.60976395],[0.66422611]
[-0.59988012],[1.05250777],[0.07450965],[1.1322602],[0.7331106],[-0.995649],[-0.11895209]
[0.17094213],[1.14930877],[0.07281589],[0.1113787],[1.73157509],[2.41306737],[2.37768352]
[0.73746351],[-0.29463766],[-1.5557284],[-1.59392392],[-0.06004336],[-1.53218281],[1.11639303]
[0.268589],[0.5569471],[-1.32745907],[-2.05201807],[0.48864981],[0.39517957],[0.38264885]
[1.01636484],[3.65926976],[3.1125714],[7.55013892],[-0.35876233],[3.93472748],[5.65074872]
[0.73517127],[-0.43126864],[-1.31565514],[0.02576356],[1.82615802],[5.6905165],[4.79865395]
[2.65414498],[-0.02699876],[-1.07827948],[-0.24238327],[0.61939153],[-0.4983416],[-0.91023555]
[2.05144682],[0.74639687],[-1.57185615],[-1.18618451],[0.71923082],[1.00634077],[0.47853466]
[-0.2603961],[1.0489796],[-0.05633201],[-0.75712263],[0.63242458],[-1.04126504],[0.14781736]
[-0.38505879],[1.108006],[0.51844652],[0.84424782],[0.47826795],[1.27804261],[0.05414502]
[-0.59605673],[1.13596571],[-1.87726269],[-0.31342457],[0.05615096],[-1.62530867],[0.08045999]
[0.53389652],[2.18264102],[-0.00513113],[1.28786038],[-0.26497156],[0.62815166],[-0.45693095]
[1.32819795],[-0.31954901],[-0.43884297],[0.95687942],[-0.272954],[-1.30707239],[-0.28589139]
[-0.19970873],[0.48877731],[0.38752962],[0.13404087],[-0.56355779],[1.08509883],[0.08921249]
[0.01395742],[0.37541117],[0.8073575],[-0.89293909],[-0.14306701],[-0.63085649],[0.17466858]
[-1.10688552],[0.35200587],[-1.52172625],[-0.51362549],[-0.18676422],[0.68631878],[0.97730355]
[0.80130925],[0.8193672],[0.23722453],[1.32996325],[0.34857486],[-0.63133551],[0.05515768]
[0.88301363],[1.00463078],[-1.21853931],[1.49209855],[0.59330279],[1.73035999],[0.34037101]
[1.81968187],[0.80116949],[-1.91984784],[1.51713621],[0.0675001],[-0.78446566],[1.13099561]
[-0.53194417],[-0.53113421],[0.2636876],[-1.69095424],[-0.37174237],[2.11148232],[1.9598352]
[-0.4330003],[0.41535112],[-0.68288165],[-2.03971445],[-0.61391179],[-1.67524924],[0.7401663]
[0.13834635],[1.39928059],[0.71465114],[0.63982506],[-0.15774023],[1.83364925],[0.00799564]
[-0.74531628],[0.82842086],[0.62085903],[1.08369232],[-1.15053945],[-0.69713164],[-0.15419142]
[-0.31415236],[2.02682441],[-0.06698169],[1.19086655],[-0.63106814],[0.88414227],[-1.06565863]
[0.20323546],[1.07204602],[0.51026589],[-0.66077044],[0.46104015],[-1.74641719],[0.94604833]
[-0.77783212],[0.02701342],[-1.41717523],[-1.69488078],[0.37867377],[1.61636592],[-0.49575589]
[1.21647529],[-0.05560764],[-0.25417486],[0.08349009],[0.35857051],[-1.05046553],[-0.33120667]
[-1.07995159],[0.75441982],[0.00952587],[0.03401479],[0.24393865],[0.78695821],[0.07484824]
[-0.97833085],[0.09241619],[-0.66252271],[-0.8486841],[-0.11274626],[-0.29612657],[0.67833177]
[-0.57150044],[0.51014656],[1.77195839],[1.41757419],[0.14898396],[0.32979709],[-0.03743868]
[0.0925686],[0.33622289],[0.92372464],[0.68235611],[-0.33891085],[-0.63896681],[0.99499762]
[0.57319211],[0.10920408],[-1.60886839],[-1.0132368],[-0.31153497],[1.57473008],[0.19718739]
[-0.54520078],[0.01001257],[0.54740788],[-0.36911253],[1.32047066],[-1.36578015],[1.35339957]
[0.80920898],[-0.21026821],[-0.2251756],[-0.28045953],[0.24333892],[1.20818216],[0.38474858]
[-0.6156707],[-1.21149589],[-0.55741556],[-0.93646577],[0.60198714],[-1.35687498],[0.81431696]
[0.10100521],[-0.44654781],[0.80757528],[0.28462587],[0.26013649],[0.66605494],[0.21409375]
[-0.92539462],[-0.11508688],[0.4412833],[-0.38836808],[-0.44926674],[-0.78920904],[-0.80369416]
[-0.88670239],[-1.42699354],[1.31945562],[-0.58115923],[0.31507554],[0.14144926],[-0.65870219]
[-0.93548652],[-1.59404114],[1.92734994],[-0.11581258],[-0.26083063],[-0.06720028],[1.16044275]
[-0.94742733],[-1.47158358],[1.23383908],[0.08981724],[-0.5234643],[2.10552672],[-0.61075464]
[-0.30825016],[-0.52030896],[-0.04985017],[-1.25598912],[0.25626561],[-0.88797472],[0.32134559]
[0.05975837],[-1.37868572],[0.87315424],[0.22768597],[0.0083081],[0.642236],[-1.18937173]
[0.83715256],[-1.23171777],[0.78399161],[0.58587025],[0.21180953],[0.09768078],[-0.63561085]
[0.83556564],[0.16214349],[0.72475357],[2.15254077],[1.42574024],[0.90930051],[0.89360649]
[-0.63592842],[-2.32212516],[-0.73729525],[-0.46426781],[0.68969016],[-2.82781724],[4.48028572]
[-0.95459642],[1.49966693],[0.7683159],[0.77209212],[-0.60573997],[-0.91228639],[-1.20201624]
[-0.15259919],[1.88709864],[0.33273658],[-0.11267676],[-0.84865504],[0.53597345],[-0.34086269]
[-0.17220351],[0.96875418],[1.16425373],[1.04091486],[-0.40699251],[0.75808533],[0.30310313]
[-1.05642607],[0.13683681],[-0.20260459],[-0.10640408],[-0.35321441],[-0.81536684],[0.17947903]
[-0.65481928],[-0.08175291],[1.01265899],[-0.90394748],[-0.77714329],[1.02106937],[-1.01717585]
[1.29137697],[-1.36492927],[0.25836705],[0.03286613],[-0.27045055],[0.23970619],[0.32623522]
[0.66947408],[-2.91734651],[1.21956069],[-0.66416293],[-0.6547458],[0.68341961],[-1.12568734]
[-0.29751394],[-1.91153213],[2.91582661],[1.23723841],[-0.53106586],[-0.27323589],[1.94646578]
[-1.0783601],[-0.46217154],[0.83278804],[-0.09565644],[-0.42914405],[1.14166337],[0.3982465]
[0.29204792],[-0.72683121],[-0.85704972],[-0.26460465],[-1.02200859],[-1.74537139],[-0.4798647]
[-0.60280973],[-0.81983511],[0.03521571],[0.4030614],[-0.76770428],[0.58669746],[-0.99122996]
[-0.7862552],[-0.76949911],[-0.3476256],[-1.39986494],[-0.70666335],[-0.63562608],[-1.15551797]
[-0.09645825],[-1.42351027],[0.32291086],[-0.16966837],[-0.54543116],[0.45639166],[-0.49015826]
[-0.54570224],[-0.78682856],[3.03756959],[0.10226365],[-0.81167587],[0.19014307],[-0.92945954]
[0.06451939],[0.66134117],[1.62591963],[-0.22522857],[-0.11365498],[-0.00292491],[-0.70284196]
[-0.97962983],[0.96444751],[0.72138791],[-0.10280324],[-0.73092966],[-0.15625824],[-0.7955319]
[-1.11777462],[-0.21012034],[-0.17621898],[-1.45534659],[-0.92583879],[0.55423675],[-0.14436323]
[-0.56043068],[0.56832201],[0.28977722],[0.53097127],[-1.0408538],[-0.18852784],[-0.65493974]
[1.43131395],[-1.06085387],[0.85804171],[0.3079651],[-1.19802585],[0.74100672],[-0.45843441]
[3.08110137],[-2.3933564],[0.47359434],[1.21379676],[-1.24534424],[0.937264],[-1.08011321]
[0.02911543],[-2.68844938],[-0.50338803],[-1.10537292],[-0.79792974],[-0.80046484],[-0.76376992]
[1.98184284],[-1.49292936],[0.07785863],[2.53416417],[-0.34130224],[-0.12159025],[0.898963]
[-0.90188084],[-0.65671564],[-0.21767082],[0.47665751],[-1.30342605],[-0.63962791],[-1.08780805]
[-0.36841447],[0.03887893],[0.28783917],[-0.33179269],[-1.04437215],[-0.70838434],[0.46543061]
[-0.70884996],[0.12586656],[0.50500863],[-0.72281251],[-0.89227965],[0.62221222],[-0.74059479]
[0.05833332],[-0.33379289],[-0.24218592],[-0.29985829],[-0.34039839],[-0.06255821],[-0.66843971]
[0.47085075],[-1.1186884],[0.13872523],[0.58782228],[-0.36473274],[0.26114947],[-1.07412531]
[1.36975007],[-1.66826419],[1.53668553],[1.19076106],[-0.80046341],[0.14233313],[-0.50683335]
[1.34166821],[-1.5439802],[1.6088414],[0.65724636],[0.06770475],[-0.47277966],[-1.0258902]
[0.35781185],[-0.35267677],[0.62038246],[-0.69517408],[0.09646242],[-0.83940591],[-0.8043675]
[0.28803681],[0.54809606],[0.25892646],[-0.14826375],[0.44084672],[-0.31426083],[-0.65888474]
[-0.25059724],[0.64758027],[-0.30944276],[0.95204152],[-0.5367239],[-0.13041807],[-0.00439161]
[0.87873396],[0.34066943],[-1.28567939],[0.54157411],[0.06748008],[1.43433941],[-0.6867609]
[2.69064835],[1.30634541],[-3.17188456],[0.10526185],[1.1866158],[0.02778508],[-0.92763966]
[2.20677456],[1.53312536],[-2.08382557],[-0.21874407],[1.14424496],[-0.91477534],[-0.69348723]
[2.28192121],[0.74169819],[-2.8751658],[1.48915235],[1.27823759],[0.26742766],[-1.00086749]
[1.51182637],[0.15828628],[-1.64097183],[-0.33494544],[2.64615059],[0.46028615],[1.41296167]
[0.86046423],[0.98655123],[-0.49710724],[-0.57428556],[3.54899466],[-0.86427274],[-0.65511316]
[3.07609852],[0.7953275],[-2.10377232],[1.30458485],[4.25299478],[3.60953644],[0.28719134]
[12.5210771],[-2.31410893],[1.83130657],[-1.04335331],[15.08300462],[-3.78177677],[3.0408892]
